Date,Open,High,Low,Close,Volume,Adj Close
2009-01-02,902.98999,934.72998,899.349976,931.799988,4048270000,931.799988
2009-01-05,929.169983,936.630005,919.530029,927.450012,5413910000,927.450012
2009-01-06,931.169983,943.849976,927.280029,934.700012,5392620000,934.700012
2009-01-07,927.450012,927.450012,902.369995,906.650024,4704940000,906.650024
2009-01-08,905.72998,910.0,896.809998,909.72998,4991550000,909.72998
2009-01-09,909.909973,911.929993,888.309998,890.349976,4716500000,890.349976
2009-01-12,890.400024,890.400024,864.320007,870.26001,4725050000,870.26001
2009-01-13,869.789978,877.02002,862.02002,871.789978,5567460000,871.789978
2009-01-14,867.280029,867.280029,836.929993,842.619995,5407880000,842.619995
2009-01-15,841.98999,851.590027,817.039978,843.73999,7807350400,843.73999
2009-01-16,844.450012,858.130005,830.659973,850.119995,6786040000,850.119995
2009-01-20,849.640015,849.640015,804.469971,805.219971,6375230000,805.219971
2009-01-21,806.77002,841.719971,804.299988,840.23999,6467830000,840.23999
2009-01-22,839.73999,839.73999,811.289978,827.5,5843830000,827.5
2009-01-23,822.159973,838.609985,806.070007,831.950012,5832160000,831.950012
2009-01-26,832.5,852.530029,827.690002,836.570007,6039940000,836.570007
2009-01-27,837.299988,850.450012,835.400024,845.710022,5353260000,845.710022
2009-01-28,845.72998,877.859985,845.72998,874.090027,6199180000,874.090027
2009-01-29,868.890015,868.890015,844.150024,845.140015,5067060000,845.140015
2009-01-30,845.690002,851.659973,821.669983,825.880005,5350580000,825.880005
2009-02-02,823.090027,830.780029,812.869995,825.440002,5673270000,825.440002
2009-02-03,825.690002,842.599976,821.97998,838.51001,5886310000,838.51001
2009-02-04,837.77002,851.849976,829.179993,832.22998,6420450000,832.22998
2009-02-05,831.75,850.549988,819.909973,845.849976,6624030000,845.849976
2009-02-06,846.090027,870.75,845.419983,868.599976,6484100000,868.599976
2009-02-09,868.23999,875.01001,861.650024,869.890015,5574370000,869.890015
2009-02-10,866.869995,868.049988,822.98999,827.159973,6770169600,827.159973
2009-02-11,827.409973,838.219971,822.299988,833.73999,5926460000,833.73999
2009-02-12,829.909973,835.47998,808.059998,835.190002,6476460000,835.190002
2009-02-13,833.950012,839.429993,825.210022,826.840027,5296650000,826.840027
2009-02-17,818.609985,818.609985,789.169983,789.169983,5907820000,789.169983
2009-02-18,791.059998,796.169983,780.429993,788.419983,5740710000,788.419983
2009-02-19,787.909973,797.580017,777.030029,778.940002,5746940000,778.940002
2009-02-20,775.869995,778.690002,754.25,770.049988,8210590400,770.049988
2009-02-23,773.25,777.849976,742.369995,743.330017,6509300000,743.330017
2009-02-24,744.690002,775.48999,744.690002,773.140015,7234489600,773.140015
2009-02-25,770.640015,780.119995,752.890015,764.900024,7483640000,764.900024
2009-02-26,765.76001,779.419983,751.75,752.830017,7599969600,752.830017
2009-02-27,749.929993,751.27002,734.52002,735.090027,8926480000,735.090027
2009-03-02,729.570007,729.570007,699.700012,700.820007,7868289600,700.820007
2009-03-03,704.440002,711.669983,692.299988,696.330017,7583230400,696.330017
2009-03-04,698.599976,724.119995,698.599976,712.869995,7673620000,712.869995
2009-03-05,708.27002,708.27002,677.929993,682.549988,7507249600,682.549988
2009-03-06,684.039978,699.090027,666.789978,683.380005,7331830400,683.380005
2009-03-09,680.76001,695.27002,672.880005,676.530029,7277320000,676.530029
2009-03-10,679.280029,719.599976,679.280029,719.599976,8618329600,719.599976
2009-03-11,719.590027,731.919983,713.849976,721.359985,7287809600,721.359985
2009-03-12,720.890015,752.630005,714.76001,750.73999,7326630400,750.73999
2009-03-13,751.969971,758.289978,742.460022,756.549988,6787089600,756.549988
2009-03-16,758.840027,774.530029,753.369995,753.890015,7883540000,753.890015
2009-03-17,753.880005,778.119995,749.929993,778.119995,6156800000,778.119995
2009-03-18,776.01001,803.039978,765.640015,794.349976,9098449600,794.349976
2009-03-19,797.919983,803.23999,781.820007,784.039978,9033870400,784.039978
2009-03-20,784.580017,788.909973,766.200012,768.539978,7643720000,768.539978
2009-03-23,772.309998,823.369995,772.309998,822.919983,7715769600,822.919983
2009-03-24,820.599976,823.650024,805.47998,806.119995,6767980000,806.119995
2009-03-25,806.809998,826.780029,791.369995,813.880005,7687180000,813.880005
2009-03-26,814.059998,832.97998,814.059998,832.859985,6992960000,832.859985
2009-03-27,828.679993,828.679993,813.429993,815.940002,5600210000,815.940002
2009-03-30,809.070007,809.070007,779.809998,787.530029,5912660000,787.530029
2009-03-31,790.880005,810.47998,790.880005,797.869995,6089100000,797.869995
2009-04-01,793.590027,813.619995,783.320007,811.080017,6034140000,811.080017
2009-04-02,814.530029,845.609985,814.530029,834.380005,7542809600,834.380005
2009-04-03,835.130005,842.5,826.700012,842.5,5855640000,842.5
2009-04-06,839.75,839.75,822.789978,835.47998,6210000000,835.47998
2009-04-07,834.119995,834.119995,814.530029,815.549988,5155580000,815.549988
2009-04-08,816.76001,828.419983,814.840027,825.159973,5938460000,825.159973
2009-04-09,829.289978,856.909973,829.289978,856.559998,7600710400,856.559998
2009-04-13,855.330017,864.309998,845.349976,858.72998,6434890000,858.72998
2009-04-14,856.880005,856.880005,840.25,841.5,7569840000,841.5
2009-04-15,839.440002,852.929993,835.580017,852.059998,6241100000,852.059998
2009-04-16,854.539978,870.349976,847.039978,865.299988,6598670000,865.299988
2009-04-17,865.179993,875.630005,860.869995,869.599976,7352009600,869.599976
2009-04-20,868.27002,868.27002,832.390015,832.390015,6973960000,832.390015
2009-04-21,831.25,850.090027,826.830017,850.080017,7436489600,850.080017
2009-04-22,847.26001,861.780029,840.570007,843.549988,7327860000,843.549988
