Date,Open,High,Low,Close,Volume,Adj Close
2009-01-02,83.889999,87.589996,83.889999,87.370003,7558200,73.277955
2009-01-05,86.419998,87.669998,86.18,86.82,8315700,72.816663
2009-01-06,87.110001,90.410004,86.370003,89.230003,9649500,74.837953
2009-01-07,87.830002,88.800003,87.120003,87.790001,8455100,73.630211
2009-01-08,87.809998,88.139999,85.980003,87.18,7231800,73.118599
2009-01-09,87.050003,87.5,84.25,84.699997,7440300,71.038599
2009-01-12,84.57,86.599998,84.419998,85.709999,8072700,71.885696
2009-01-13,85.5,86.589996,84.790001,85.339996,7657200,71.575372
2009-01-14,84.199997,84.82,82.110001,83.190002,9470000,69.772154
2009-01-15,83.610001,84.830002,82.260002,84.120003,11734800,70.552153
2009-01-16,84.610001,85.739998,83.080002,84.919998,11245300,71.223116
2009-01-20,84.760002,84.919998,81.760002,81.980003,13800100,68.757318
2009-01-21,86.290001,91.599998,86.0,91.419998,24905000,76.67472
2009-01-22,89.830002,90.739998,88.110001,90.07,12350700,75.542465
2009-01-23,88.400002,90.699997,87.809998,89.489998,10253700,75.056013
2009-01-26,89.769997,92.669998,89.519997,91.599998,9840800,76.825688
2009-01-27,91.769997,91.970001,90.5,91.660004,8720800,76.876015
2009-01-28,92.699997,94.940002,91.910004,94.82,13407200,79.52633
2009-01-29,93.580002,94.580002,92.019997,92.510002,9233500,77.588916
2009-01-30,92.230003,93.480003,91.25,91.650002,9617000,76.867626
2009-02-02,90.599998,91.860001,89.690002,90.93,9926400,76.263755
2009-02-03,91.07,93.730003,90.160004,93.480003,8864500,78.402464
2009-02-04,93.739998,94.910004,91.82,92.830002,10189800,77.857302
2009-02-05,92.129997,93.199997,91.220001,92.410004,11622900,77.505046
2009-02-06,92.510002,97.099998,91.650002,96.139999,13055900,81.072081
2009-02-09,95.93,96.980003,94.720001,96.82,8165800,81.645505
2009-02-10,95.580002,96.82,92.959999,93.269997,13541300,78.65189
2009-02-11,93.480003,95.769997,93.0,95.160004,10765700,80.245679
2009-02-12,94.410004,95.199997,92.199997,95.07,9917700,80.169781
2009-02-13,94.790001,95.18,93.57,93.839996,6742400,79.132555
2009-02-17,91.730003,92.489998,90.5,90.669998,8903500,76.459387
2009-02-18,91.169998,92.25,90.440002,91.510002,8492600,77.167738
2009-02-19,91.059998,92.160004,88.449997,88.93,12622700,74.992097
2009-02-20,88.050003,89.900002,87.339996,88.790001,12400700,74.87404
2009-02-23,89.300003,89.330002,84.190002,84.370003,13509600,71.146783
2009-02-24,84.629997,87.080002,84.099998,86.400002,12915300,72.858622
2009-02-25,86.0,87.120003,82.849998,85.900002,12646400,72.436987
2009-02-26,86.849998,90.199997,86.330002,88.970001,17423200,75.025829
2009-02-27,88.120003,93.279999,88.010002,92.029999,21311200,77.606236
2009-03-02,91.169998,91.900002,88.75,89.050003,15231700,75.093292
2009-03-03,90.160004,90.18,87.190002,87.769997,13744100,74.0139
2009-03-04,88.970001,91.239998,87.599998,89.489998,15391700,75.464327
2009-03-05,88.129997,90.160004,87.019997,87.480003,14930100,73.769357
2009-03-06,87.470001,88.25,83.809998,85.809998,15186000,72.361089
2009-03-09,84.699997,86.800003,83.019997,83.480003,13151800,70.396272
2009-03-10,85.110001,87.25,83.639999,87.25,15914800,73.575401
2009-03-11,87.510002,89.540001,86.720001,88.620003,11823900,74.730685
2009-03-12,88.589996,90.599998,87.489998,90.400002,11829200,76.231707
2009-03-13,90.400002,90.650002,89.290001,90.360001,9111900,76.197975
2009-03-16,91.650002,93.0,90.540001,91.220001,11793700,76.923189
2009-03-17,91.110001,92.910004,90.449997,92.910004,11489700,78.348319
2009-03-18,89.459999,92.900002,89.410004,91.949997,17954300,77.538773
2009-03-19,92.839996,93.349998,91.510002,92.660004,9899300,78.137501
2009-03-20,93.160004,95.0,92.18,92.510002,12193900,78.011009
2009-03-23,93.699997,98.709999,93.699997,98.709999,12407200,83.239287
2009-03-24,97.690002,99.550003,97.519997,98.300003,9346700,82.893549
2009-03-25,98.470001,99.860001,96.089996,97.949997,12017000,82.598399
2009-03-26,98.470001,99.199997,97.75,98.779999,11434600,83.298316
2009-03-27,95.989998,96.0,92.75,94.150002,15745200,79.393973
2009-03-30,92.0,94.739998,91.800003,94.519997,10964000,79.705979
2009-03-31,94.959999,98.660004,94.849998,96.889999,14553700,81.704534
2009-04-01,96.129997,98.0,95.699997,97.610001,12212900,82.31169
2009-04-02,99.150002,101.989998,98.379997,100.82,16219000,85.01859
2009-04-03,99.730003,102.660004,99.709999,102.220001,10962900,86.19917
2009-04-06,100.900002,101.849998,100.0,101.559998,8819800,85.642608
2009-04-07,100.169998,100.5,98.519997,98.75,8768400,83.273019
2009-04-08,99.449997,101.550003,99.0,101.190002,7285200,85.330602
2009-04-09,102.010002,102.449997,100.25,101.699997,8013700,85.760666
2009-04-13,100.279999,101.650002,99.040001,99.949997,7797200,84.284942
2009-04-14,99.080002,99.949997,98.269997,99.269997,6276700,83.711517
2009-04-15,98.230003,99.059998,96.440002,98.849998,8164200,83.357345
2009-04-16,99.739998,101.919998,99.18,101.43,9259500,85.532986
2009-04-17,101.18,102.040001,99.690002,101.269997,10214200,85.398059
2009-04-20,100.290001,101.190002,99.209999,100.43,12524700,84.689714
2009-04-21,98.410004,102.480003,98.199997,102.309998,15226700,86.275062
2009-04-22,101.169998,103.860001,101.059998,102.550003,12120000,86.477451
2009-04-23,102.650002,102.779999,99.800003,101.419998,9440400,85.524551
2009-04-24,101.169998,101.580002,99.5,100.080002,10157500,84.394571
2009-04-27,99.610001,101.690002,99.290001,99.949997,8611400,84.284942
2009-04-28,99.360001,102.730003,99.25,101.940002,11110500,85.963056
2009-04-29,101.980003,105.0,101.669998,104.040001,9783700,87.733924
2009-04-30,104.550003,106.050003,102.849998,103.209999,10654500,87.034007
2009-05-01,103.779999,104.860001,102.940002,104.610001,6234200,88.214588
2009-05-04,105.260002,106.75,104.610001,106.190002,8313900,89.546958
2009-05-05,106.0,106.82,105.510002,105.849998,6750000,89.260242
2009-05-06,105.230003,105.5,103.709999,104.620003,7530900,88.683826
2009-05-07,104.650002,104.800003,101.830002,102.589996,8521400,86.963039
2009-05-08,103.580002,103.75,99.830002,101.489998,11575500,86.030597
2009-05-11,101.089996,103.879997,100.949997,102.900002,8253000,87.225823
2009-05-12,102.980003,104.379997,102.370003,103.940002,7961600,88.107406
2009-05-13,102.879997,103.099998,101.349998,102.260002,8202100,86.683311
2009-05-14,101.720001,102.709999,100.769997,101.050003,9445100,85.657624
2009-05-15,100.900002,103.07,100.57,101.370003,8367400,85.92888
2009-05-18,102.0,104.709999,101.940002,104.580002,7429500,88.649918
2009-05-19,104.330002,106.120003,104.0,105.510002,7079200,89.438257
2009-05-20,105.510002,105.980003,103.809998,104.050003,7083100,88.200651
2009-05-21,103.07,103.25,101.739998,102.82,7411500,87.158007
2009-05-22,102.669998,103.309998,101.75,101.889999,5596200,86.369669
2009-05-26,101.32,105.629997,101.019997,105.019997,7211200,89.022891
2009-05-27,104.339996,105.169998,102.910004,102.93,7119600,87.251252
2009-05-28,103.339996,105.139999,102.68,104.690002,6127500,88.743163
2009-05-29,104.470001,106.5,103.949997,106.279999,6871800,90.090964
2009-06-01,106.940002,108.669998,106.669998,108.370003,7725000,91.862609
2009-06-02,107.510002,108.800003,106.660004,106.830002,7045800,90.557188
2009-06-03,106.529999,106.599998,105.110001,106.489998,7688000,90.268975
2009-06-04,106.169998,106.870003,105.599998,106.330002,5468500,90.13335
2009-06-05,107.330002,108.400002,106.75,107.239998,7665000,90.904732
2009-06-08,106.639999,107.980003,105.5,107.489998,6363800,91.116651
2009-06-09,108.150002,109.139999,107.989998,108.139999,8585900,91.667641
2009-06-10,109.199997,109.279999,107.050003,108.349998,7578100,91.845652
2009-06-11,108.75,110.639999,108.559998,109.400002,9134300,92.735714
2009-06-12,108.400002,109.279999,107.75,108.209999,7250900,91.726978
2009-06-15,107.629997,108.830002,107.239998,107.620003,8567600,91.226853
2009-06-16,108.470001,109.139999,107.269997,107.32,7231000,90.972547
2009-06-17,107.459999,107.879997,106.879997,107.0,7366200,90.701292
2009-06-18,106.93,107.529999,106.120003,106.330002,6206900,90.13335
2009-06-19,106.309998,106.650002,105.5,105.889999,13559000,89.760371
2009-06-22,105.18,105.879997,104.230003,104.519997,7295400,88.599053
2009-06-23,104.75,104.870003,103.790001,104.440002,5152600,88.531244
2009-06-24,105.389999,106.480003,103.720001,104.150002,6395200,88.285417
2009-06-25,103.699997,106.790001,103.510002,106.059998,6900600,89.904474
2009-06-26,106.5,106.5,105.050003,105.68,5127900,89.58236
2009-06-29,105.989998,106.18,105.160004,105.830002,4681800,89.709513
2009-06-30,105.690002,106.029999,103.809998,104.419998,7512600,88.514287
2009-07-01,105.0,106.269997,104.730003,104.839996,5537300,88.870309
2009-07-02,103.800003,103.910004,101.730003,101.730003,7026700,86.234044
2009-07-06,101.57,102.230003,100.470001,101.650002,6522500,86.166228
2009-07-07,101.339996,101.959999,100.029999,100.190002,6685600,84.928623
2009-07-08,100.290001,101.169998,99.5,100.68,7380800,85.343982
2009-07-09,101.120003,102.779999,100.849998,102.080002,6153200,86.530729
2009-07-10,100.970001,101.720001,99.800003,100.830002,7465900,85.471134
2009-07-13,101.279999,103.650002,100.190002,103.620003,9494300,87.83615
2009-07-14,103.419998,103.620003,102.519997,103.25,5413500,87.522508
2009-07-15,104.75,107.220001,104.599998,107.220001,8699100,90.887781
2009-07-16,106.839996,110.970001,106.790001,110.639999,14997900,93.78683
2009-07-17,113.410004,115.529999,113.160004,115.419998,20188900,97.838719
2009-07-20,114.529999,116.879997,114.389999,116.440002,10682500,98.703351
2009-07-21,115.870003,117.040001,115.379997,117.040001,8301700,99.211956
2009-07-22,116.18,117.199997,115.089996,115.57,8813400,97.965871
2009-07-23,115.059998,118.0,115.059998,117.059998,8461400,99.228906
2009-07-24,116.68,118.150002,116.629997,117.639999,6261000,99.72056
2009-07-27,116.949997,117.919998,116.57,117.629997,5069200,99.712081
2009-07-28,116.629997,117.519997,116.339996,117.279999,5782900,99.415396
2009-07-29,116.360001,117.279999,116.050003,117.260002,5100900,99.398445
2009-07-30,118.0,119.370003,117.669998,117.860001,6803100,99.907049
2009-07-31,117.559998,118.989998,117.559998,117.93,5329600,99.966386
2009-08-03,118.879997,119.959999,118.690002,119.919998,6108200,101.653259
2009-08-04,119.169998,119.800003,119.019997,119.599998,4993500,101.382003
2009-08-05,118.519997,119.0,117.860001,118.470001,5025800,100.424132
2009-08-06,118.309998,118.400002,116.699997,117.379997,6003100,99.964247
2009-08-07,118.110001,119.910004,118.110001,119.330002,5763200,101.624928
2009-08-10,118.169998,119.190002,117.970001,118.699997,3981300,101.088397
2009-08-11,118.029999,118.5,117.32,117.790001,4844500,100.313418
2009-08-12,117.599998,119.959999,117.419998,119.290001,6289700,101.590862
2009-08-13,119.279999,119.779999,118.629997,119.580002,5489200,101.837835
2009-08-14,119.290001,119.739998,117.620003,118.57,4796400,100.977688
2009-08-17,116.690002,117.440002,116.209999,116.860001,5349600,99.521402
2009-08-18,116.809998,118.0,116.730003,117.629997,4286200,100.177154
2009-08-19,116.360001,118.769997,116.120003,118.57,4837900,100.977688
2009-08-20,118.440002,119.410004,118.099998,118.949997,4841700,101.301305
2009-08-21,119.650002,120.010002,118.550003,119.900002,8306800,102.110356
2009-08-24,119.919998,120.879997,119.099998,119.32,6363400,101.61641
2009-08-25,119.25,120.150002,118.709999,118.830002,4652200,101.199113
2009-08-26,118.639999,119.849998,117.510002,119.470001,4515500,101.744156
2009-08-27,118.730003,119.589996,117.849998,119.43,4356900,101.71009
2009-08-28,120.099998,120.230003,117.769997,118.220001,6235700,100.679619
2009-08-31,117.099998,118.059998,116.919998,118.050003,5439400,100.534843
2009-09-01,117.669998,118.93,116.5,116.690002,6303800,99.376627
2009-09-02,116.339996,117.239998,116.0,116.089996,5178800,98.865644
2009-09-03,116.550003,116.730003,115.150002,116.330002,4936200,99.07004
2009-09-04,116.580002,117.5,116.209999,117.459999,3451700,100.032379
2009-09-08,117.940002,118.169998,116.629997,117.160004,5797500,99.776894
2009-09-09,117.029999,117.669998,116.160004,116.760002,5248100,99.436241
2009-09-10,116.989998,117.830002,116.75,117.669998,4889400,100.21122
2009-09-11,117.800003,119.25,117.470001,118.050003,5893700,100.534843
2009-09-14,117.0,118.989998,116.940002,118.879997,4758600,101.241691
2009-09-15,118.779999,119.449997,118.160004,119.349998,6536000,101.641958
2009-09-16,119.5,122.0,119.300003,121.82,11236700,103.745483
