Date,Open,High,Low,Close,Volume,Adj Close
2014-01-01,19200.0,19200.0,19200.0,19200.0,0,18942.3
2014-01-02,19200.0,19600.0,18950.0,19400.0,174000,19139.62
2014-01-03,19400.0,19450.0,18700.0,19150.0,189700,18892.97
2014-01-06,19250.0,19500.0,18850.0,19000.0,92900,18744.99
2014-01-07,18900.0,19050.0,18550.0,18750.0,178400,18498.34
2014-01-08,18650.0,18950.0,18650.0,18800.0,124100,18547.67
2014-01-09,18900.0,18950.0,18650.0,18850.0,117800,18597.0
2014-01-10,18900.0,19200.0,18700.0,18850.0,109800,18597.0
2014-01-13,19000.0,19000.0,18700.0,18850.0,61700,18597.0
2014-01-14,18850.0,18900.0,18450.0,18850.0,129200,18597.0
2014-01-15,18900.0,19000.0,18750.0,18900.0,92800,18646.33
2014-01-16,18900.0,19000.0,18600.0,18850.0,136500,18597.0
2014-01-17,18700.0,19150.0,18700.0,19000.0,123100,18744.99
2014-01-20,19200.0,19200.0,18850.0,18900.0,80200,18646.33
2014-01-21,18850.0,19000.0,18700.0,18850.0,122700,18597.0
2014-01-22,18750.0,19050.0,18750.0,19000.0,102700,18744.99
2014-01-23,19050.0,19100.0,18850.0,18900.0,113900,18646.33
2014-01-24,18900.0,19300.0,18300.0,19100.0,360500,18843.64
2014-01-27,18650.0,19150.0,18550.0,19000.0,211400,18744.99
2014-01-28,19150.0,19350.0,18750.0,19350.0,162700,19090.29
2014-01-29,19400.0,20200.0,19300.0,19950.0,476200,19682.23
2014-01-30,19950.0,19950.0,19950.0,19950.0,0,19682.23
2014-01-31,19950.0,19950.0,19950.0,19950.0,0,19682.23
2014-02-03,20100.0,20350.0,19750.0,20100.0,220500,19830.22
2014-02-04,19850.0,20050.0,19550.0,19650.0,194600,19386.26
2014-02-05,19750.0,19800.0,19050.0,19250.0,306700,18991.63
2014-02-06,19300.0,19450.0,19000.0,19300.0,165100,19040.96
2014-02-07,19400.0,20000.0,19200.0,19700.0,202500,19435.59
2014-02-10,19850.0,19900.0,18950.0,19250.0,252300,18991.63
2014-02-11,19300.0,19500.0,18950.0,19000.0,241900,18744.99
2014-02-12,19100.0,19300.0,18950.0,19250.0,117700,18991.63
2014-02-13,19250.0,19350.0,18800.0,19000.0,211500,18744.99
2014-02-14,19200.0,19200.0,18800.0,18850.0,212700,18597.0
2014-02-17,18900.0,18950.0,18400.0,18750.0,160700,18498.34
2014-02-18,18400.0,18750.0,17950.0,18650.0,410100,18399.68
2014-02-19,18700.0,18750.0,18250.0,18400.0,276900,18153.04
2014-02-20,18350.0,18550.0,18250.0,18350.0,173400,18103.71
2014-02-21,18200.0,18250.0,17800.0,17900.0,3571700,17659.75
2014-02-24,18000.0,18000.0,17500.0,17700.0,608800,17462.43
2014-02-25,17900.0,17950.0,17650.0,17750.0,604700,17511.76
2014-02-26,17800.0,18000.0,17650.0,17950.0,257600,17709.08
2014-02-27,18050.0,18050.0,17650.0,17850.0,266200,17610.42
2014-02-28,17950.0,18300.0,17850.0,18050.0,274500,17807.74
2014-03-03,18100.0,18150.0,17700.0,17850.0,291200,17610.42
2014-03-04,17700.0,18200.0,17650.0,18150.0,333700,17906.39
2014-03-05,18250.0,18300.0,17850.0,18100.0,326400,17857.06
2014-03-06,18200.0,18350.0,18000.0,18150.0,313200,17906.39
2014-03-07,18150.0,19050.0,18150.0,18900.0,627900,18646.33
2014-03-10,18900.0,19150.0,18500.0,18600.0,231800,18350.35
2014-03-11,18600.0,19200.0,18450.0,19150.0,265200,18892.97
2014-03-12,19200.0,19250.0,18550.0,18950.0,201900,18695.66
2014-03-13,18950.0,19050.0,18600.0,18900.0,144500,18646.33
